-0.475,-0.425,7.5,7.75,12.8943,13.5821,-4.41801,-4.05755,17.0281,17.9239,8.56683,9.43401
-0.475,-0.425,7.75,8,13.3544,14.045,-4.57239,-4.20777,17.6412,18.5384,8.87259,9.74667
-0.475,-0.425,8,8.25,13.8145,14.5079,-4.72677,-4.35798,18.2543,19.1529,9.17835,10.0593
-0.475,-0.425,8.25,8.5,14.2747,14.9708,-4.88115,-4.5082,18.8674,19.7675,9.48412,10.372
-0.475,-0.425,8.5,8.75,14.7348,15.4337,-5.03553,-4.65842,19.4805,20.382,9.78988,10.6847
-0.475,-0.425,8.75,9,15.1949,15.8966,-5.18992,-4.80863,20.0936,20.9965,10.0956,10.9973
-0.475,-0.425,9,9.25,15.6551,16.3595,-5.3443,-4.95885,20.7067,21.611,10.4014,11.31
-0.475,-0.425,9.25,9.5,16.1152,16.8224,-5.49868,-5.10906,21.3197,22.2256,10.7072,11.6227
-0.475,-0.425,9.5,9.75,16.5753,17.2853,-5.65306,-5.25928,21.9328,22.8401,11.0129,11.9353
-0.475,-0.425,9.75,10,17.0355,17.7482,-5.80744,-5.4095,22.5459,23.4546,11.3187,12.248
-0.475,-0.425,10,10.25,17.4956,18.2111,-5.96182,-5.55971,23.159,24.0692,11.6244,12.5607
-0.475,-0.425,10.25,10.5,17.9557,18.674,-6.11621,-5.70993,23.7721,24.6837,11.9302,12.8733
-0.475,-0.425,10.5,10.75,18.4158,19.1369,-6.27059,-5.86015,24.3852,25.2982,12.236,13.186
-0.475,-0.425,10.75,11,18.876,19.5998,-6.42497,-6.01036,24.9983,25.9127,12.5417,13.4987
-0.475,-0.425,11,11.25,19.3361,20.0626,-6.57935,-6.16058,25.6114,26.5273,12.8475,13.8113
-0.475,-0.425,11.25,11.5,19.7962,20.5255,-6.73373,-6.3108,26.2245,27.1418,13.1533,14.124
-0.475,-0.425,11.5,11.75,20.2564,20.9884,-6.88811,-6.46101,26.8376,27.7563,13.459,14.4367
-0.475,-0.425,11.75,12,20.7165,21.4513,-7.04249,-6.61123,27.4507,28.3709,13.7648,14.7493
-0.475,-0.425,12,12.25,21.1766,21.9142,-7.19688,-6.76145,28.0638,28.9854,14.0705,15.062
-0.475,-0.425,12.25,12.5,21.6368,22.3771,-7.35126,-6.91166,28.6769,29.5999,14.3763,15.3747
